ID,óöóID,ì˙éû,ê¸åaÉ m
23995625310,24705,2021-11-23 06:06:07.017,0.11749
23995625311,24705,2021-11-23 06:06:07.027,0.11718
23995625312,24705,2021-11-23 06:06:07.043,0.11798
23995625313,24705,2021-11-23 06:06:07.067,0.11843
23995625314,24705,2021-11-23 06:06:07.087,0.1152
23995625315,24705,2021-11-23 06:06:07.107,0.11826
23995625316,24705,2021-11-23 06:06:07.127,0.1169
23995625317,24705,2021-11-23 06:06:07.143,0.11701
23995625318,24705,2021-11-23 06:06:07.167,0.1162
23995625319,24705,2021-11-23 06:06:07.187,0.11857
23995625320,24705,2021-11-23 06:06:07.207,0.11694
23995625321,24705,2021-11-23 06:06:07.227,0.11676
23995625322,24705,2021-11-23 06:06:07.247,0.11527
23995625323,24705,2021-11-23 06:06:07.263,0.11617
23995625324,24705,2021-11-23 06:06:07.287,0.12139
23995625325,24705,2021-11-23 06:06:07.307,0.11822
23995625326,24705,2021-11-23 06:06:07.323,0.11513
23995625327,24705,2021-11-23 06:06:07.347,0.11694
23995625328,24705,2021-11-23 06:06:07.367,0.11725
23995625329,24705,2021-11-23 06:06:07.387,0.11854
23995625330,24705,2021-11-23 06:06:07.403,0.11812
23995625331,24705,2021-11-23 06:06:07.427,0.11986
23995625332,24705,2021-11-23 06:06:07.443,0.11652
23995625333,24705,2021-11-23 06:06:07.473,0.11725
23995625334,24705,2021-11-23 06:06:07.487,0.11732
23995625335,24705,2021-11-23 06:06:07.503,0.11805
23995625336,24705,2021-11-23 06:06:07.523,0.1185
23995625337,24705,2021-11-23 06:06:07.547,0.11766
23995625338,24705,2021-11-23 06:06:07.567,0.11676
23995625339,24705,2021-11-23 06:06:07.583,0.11822
23995625340,24705,2021-11-23 06:06:07.603,0.1184
23995625341,24705,2021-11-23 06:06:07.623,0.11732
23995625342,24705,2021-11-23 06:06:07.647,0.11801
23995625343,24705,2021-11-23 06:06:07.667,0.11627
23995625344,24705,2021-11-23 06:06:07.683,0.1169
23995625345,24705,2021-11-23 06:06:07.707,0.11756
23995625346,24705,2021-11-23 06:06:07.727,0.11697
23995625347,24705,2021-11-23 06:06:07.747,0.11889
23995625348,24705,2021-11-23 06:06:07.773,0.11766
23995625349,24705,2021-11-23 06:06:07.783,0.11548
23995625350,24705,2021-11-23 06:06:07.807,0.11954
23995625351,24705,2021-11-23 06:06:07.827,0.11666
23995625352,24705,2021-11-23 06:06:07.843,0.11718
23995625353,24705,2021-11-23 06:06:07.867,0.11965
23995625354,24705,2021-11-23 06:06:07.887,0.11746
23995625355,24705,2021-11-23 06:06:07.907,0.11826
23995625356,24705,2021-11-23 06:06:07.927,0.11773
23995625357,24705,2021-11-23 06:06:07.947,0.11558
23995625358,24705,2021-11-23 06:06:07.967,0.11743
23995625359,24705,2021-11-23 06:06:07.987,0.11694
23995625360,24705,2021-11-23 06:06:08.007,0.1169
23995625361,24705,2021-11-23 06:06:08.027,0.11805
23995625362,24705,2021-11-23 06:06:08.047,0.11756
23995625363,24705,2021-11-23 06:06:08.077,0.11655
23995625364,24705,2021-11-23 06:06:08.087,0.11752
23995625365,24705,2021-11-23 06:06:08.107,0.11784
23995625366,24705,2021-11-23 06:06:08.127,0.11906
23995625367,24705,2021-11-23 06:06:08.147,0.11801
23995625368,24705,2021-11-23 06:06:08.167,0.11805
23995625369,24705,2021-11-23 06:06:08.187,0.11669
23995625370,24705,2021-11-23 06:06:08.207,0.11708
23995625371,24705,2021-11-23 06:06:08.230,0.11829
23995625372,24705,2021-11-23 06:06:08.243,0.11926
23995625373,24705,2021-11-23 06:06:08.267,0.11773
23995625374,24705,2021-11-23 06:06:08.287,0.11909
23995625375,24705,2021-11-23 06:06:08.307,0.1184
23995625376,24705,2021-11-23 06:06:08.327,0.11752
23995625377,24705,2021-11-23 06:06:08.347,0.11759
23995625378,24705,2021-11-23 06:06:08.367,0.11896
23995625379,24705,2021-11-23 06:06:08.387,0.11746
23995625380,24705,2021-11-23 06:06:08.407,0.11725
23995625381,24705,2021-11-23 06:06:08.427,0.11919
23995625382,24705,2021-11-23 06:06:08.447,0.11791
23995625383,24705,2021-11-23 06:06:08.467,0.11541
23995625384,24705,2021-11-23 06:06:08.487,0.11613
23995625385,24705,2021-11-23 06:06:08.507,0.11722
23995625386,24705,2021-11-23 06:06:08.530,0.11666
23995625387,24705,2021-11-23 06:06:08.547,0.11669
23995625388,24705,2021-11-23 06:06:08.567,0.11606
23995625389,24705,2021-11-23 06:06:08.587,0.11627
23995625390,24705,2021-11-23 06:06:08.607,0.11537
23995625391,24705,2021-11-23 06:06:08.627,0.1162
23995625392,24705,2021-11-23 06:06:08.647,0.11711
23995625393,24705,2021-11-23 06:06:08.667,0.11523
23995625394,24705,2021-11-23 06:06:08.690,0.11826
23995625395,24705,2021-11-23 06:06:08.707,0.11746
23995625396,24705,2021-11-23 06:06:08.727,0.11833
23995625397,24705,2021-11-23 06:06:08.747,0.12083
23995625398,24705,2021-11-23 06:06:08.767,0.11659
23995625399,24705,2021-11-23 06:06:08.787,0.11704
23995625400,24705,2021-11-23 06:06:08.807,0.11951
23995625401,24705,2021-11-23 06:06:08.837,0.11871
23995625402,24705,2021-11-23 06:06:08.847,0.11565
23995625403,24705,2021-11-23 06:06:08.867,0.11708
23995625404,24705,2021-11-23 06:06:08.887,0.11777
23995625405,24705,2021-11-23 06:06:08.907,0.11909
23995625406,24705,2021-11-23 06:06:08.927,0.11763
23995625407,24705,2021-11-23 06:06:08.947,0.11736
23995625408,24705,2021-11-23 06:06:08.967,0.11558
23995625409,24705,2021-11-23 06:06:08.987,0.11655
23995625410,24705,2021-11-23 06:06:09.003,0.11906
23995625411,24705,2021-11-23 06:06:09.027,0.11833
23995625412,24705,2021-11-23 06:06:09.047,0.11756
23995625413,24705,2021-11-23 06:06:09.067,0.1194
23995625414,24705,2021-11-23 06:06:09.087,0.11826
23995625415,24705,2021-11-23 06:06:09.107,0.11736
23995625416,24705,2021-11-23 06:06:09.123,0.11878
23995625417,24705,2021-11-23 06:06:09.147,0.11548
23995625418,24705,2021-11-23 06:06:09.167,0.11752
23995625419,24705,2021-11-23 06:06:09.187,0.11889
23995625420,24705,2021-11-23 06:06:09.207,0.11861
23995625421,24705,2021-11-23 06:06:09.227,0.11544
23995625422,24705,2021-11-23 06:06:09.247,0.11826
23995625423,24705,2021-11-23 06:06:09.267,0.11537
23995625424,24705,2021-11-23 06:06:09.293,0.1168
23995625425,24705,2021-11-23 06:06:09.307,0.11766
23995625426,24705,2021-11-23 06:06:09.323,0.11906
23995625427,24705,2021-11-23 06:06:09.347,0.1153
23995625428,24705,2021-11-23 06:06:09.363,0.11801
23995625429,24705,2021-11-23 06:06:09.383,0.11652
23995625430,24705,2021-11-23 06:06:09.403,0.11968
23995625431,24705,2021-11-23 06:06:09.427,0.11718
23995625432,24705,2021-11-23 06:06:09.443,0.11732
23995625433,24705,2021-11-23 06:06:09.467,0.11812
23995625434,24705,2021-11-23 06:06:09.487,0.11892
23995625435,24705,2021-11-23 06:06:09.503,0.12031
23995625436,24705,2021-11-23 06:06:09.527,0.11777
23995625437,24705,2021-11-23 06:06:09.547,0.11648
23995625438,24705,2021-11-23 06:06:09.567,0.11882
23995625439,24705,2021-11-23 06:06:09.593,0.11478
23995625440,24705,2021-11-23 06:06:09.607,0.11812
23995625441,24705,2021-11-23 06:06:09.627,0.11784
23995625442,24705,2021-11-23 06:06:09.647,0.11606
23995625443,24705,2021-11-23 06:06:09.667,0.11711
23995625444,24705,2021-11-23 06:06:09.687,0.11868
23995625445,24705,2021-11-23 06:06:09.707,0.11718
23995625446,24705,2021-11-23 06:06:09.723,0.11819
23995625447,24705,2021-11-23 06:06:09.743,0.11892
23995625448,24705,2021-11-23 06:06:09.767,0.11631
23995625449,24705,2021-11-23 06:06:09.787,0.11652
23995625450,24705,2021-11-23 06:06:09.803,0.11701
23995625451,24705,2021-11-23 06:06:09.827,0.1178
23995625452,24705,2021-11-23 06:06:09.847,0.11641
23995625453,24705,2021-11-23 06:06:09.867,0.11718
23995625454,24705,2021-11-23 06:06:09.893,0.11798
23995625455,24705,2021-11-23 06:06:09.907,0.11947
23995625456,24705,2021-11-23 06:06:09.923,0.11875
23995625457,24705,2021-11-23 06:06:09.947,0.11763
23995625458,24705,2021-11-23 06:06:09.967,0.11544
23995625459,24705,2021-11-23 06:06:09.987,0.11641
23995625460,24705,2021-11-23 06:06:10.003,0.11912
23995625461,24705,2021-11-23 06:06:10.027,0.11572
23995625462,24705,2021-11-23 06:06:10.047,0.1146
23995625463,24705,2021-11-23 06:06:10.067,0.11759
23995625464,24705,2021-11-23 06:06:10.087,0.11829
23995625465,24705,2021-11-23 06:06:10.107,0.11777
23995625466,24705,2021-11-23 06:06:10.127,0.11648
23995625467,24705,2021-11-23 06:06:10.147,0.1177
23995625468,24705,2021-11-23 06:06:10.167,0.11773
23995625469,24705,2021-11-23 06:06:10.197,0.11673
23995625470,24705,2021-11-23 06:06:10.207,0.11777
23995625471,24705,2021-11-23 06:06:10.227,0.11676
23995625472,24705,2021-11-23 06:06:10.247,0.11787
23995625473,24705,2021-11-23 06:06:10.267,0.11715
23995625474,24705,2021-11-23 06:06:10.287,0.11655
23995625475,24705,2021-11-23 06:06:10.307,0.11704
23995625476,24705,2021-11-23 06:06:10.327,0.11826
23995625477,24705,2021-11-23 06:06:10.347,0.11878
23995625478,24705,2021-11-23 06:06:10.367,0.1177
23995625479,24705,2021-11-23 06:06:10.383,0.11659
23995625480,24705,2021-11-23 06:06:10.407,0.11861
23995625481,24705,2021-11-23 06:06:10.427,0.1169
23995625482,24705,2021-11-23 06:06:10.447,0.1145
23995625483,24705,2021-11-23 06:06:10.467,0.11766
23995625484,24705,2021-11-23 06:06:10.497,0.11673
23995625485,24705,2021-11-23 06:06:10.507,0.11718
23995625486,24705,2021-11-23 06:06:10.527,0.11704
23995625487,24705,2021-11-23 06:06:10.547,0.11638
23995625488,24705,2021-11-23 06:06:10.567,0.11815
23995625489,24705,2021-11-23 06:06:10.587,0.11819
23995625490,24705,2021-11-23 06:06:10.607,0.11718
23995625491,24705,2021-11-23 06:06:10.627,0.11669
23995625492,24705,2021-11-23 06:06:10.647,0.11697
23995625493,24705,2021-11-23 06:06:10.667,0.11506
23995625494,24705,2021-11-23 06:06:10.687,0.11864
23995625495,24705,2021-11-23 06:06:10.707,0.11784
23995625496,24705,2021-11-23 06:06:10.727,0.11652
23995625497,24705,2021-11-23 06:06:10.747,0.11752
23995625498,24705,2021-11-23 06:06:10.767,0.11801
23995625499,24705,2021-11-23 06:06:10.797,0.11801
23995625500,24705,2021-11-23 06:06:10.807,0.11655
23995625501,24705,2021-11-23 06:06:10.827,0.12045
23995625502,24705,2021-11-23 06:06:10.847,0.11704
23995625503,24705,2021-11-23 06:06:10.867,0.11715
23995625504,24705,2021-11-23 06:06:10.887,0.11739
23995625505,24705,2021-11-23 06:06:10.907,0.11982
23995625506,24705,2021-11-23 06:06:10.927,0.11906
23995625507,24705,2021-11-23 06:06:10.950,0.11763
23995625508,24705,2021-11-23 06:06:10.967,0.11787
23995625509,24705,2021-11-23 06:06:10.987,0.11732
23995625510,24705,2021-11-23 06:06:11.007,0.11777
23995625511,24705,2021-11-23 06:06:11.027,0.11749
23995625512,24705,2021-11-23 06:06:11.047,0.11736
23995625513,24705,2021-11-23 06:06:11.067,0.11791
23995625514,24705,2021-11-23 06:06:11.097,0.11919
23995625515,24705,2021-11-23 06:06:11.107,0.11624
23995625516,24705,2021-11-23 06:06:11.123,0.11662
23995625517,24705,2021-11-23 06:06:11.147,0.11683
23995625518,24705,2021-11-23 06:06:11.167,0.11777
23995625519,24705,2021-11-23 06:06:11.187,0.11909
23995625520,24705,2021-11-23 06:06:11.207,0.11798
23995625521,24705,2021-11-23 06:06:11.227,0.11868
23995625522,24705,2021-11-23 06:06:11.250,0.11645
23995625523,24705,2021-11-23 06:06:11.267,0.11613
23995625524,24705,2021-11-23 06:06:11.287,0.11592
23995625525,24705,2021-11-23 06:06:11.307,0.11596
23995625526,24705,2021-11-23 06:06:11.327,0.11565
23995625527,24705,2021-11-23 06:06:11.347,0.11763
23995625528,24705,2021-11-23 06:06:11.367,0.11766
23995625529,24705,2021-11-23 06:06:11.387,0.11787
23995625530,24705,2021-11-23 06:06:11.403,0.11794
23995625531,24705,2021-11-23 06:06:11.427,0.11704
23995625532,24705,2021-11-23 06:06:11.447,0.11944
23995625533,24705,2021-11-23 06:06:11.467,0.11624
23995625534,24705,2021-11-23 06:06:11.483,0.11509
23995625535,24705,2021-11-23 06:06:11.507,0.11937
23995625536,24705,2021-11-23 06:06:11.527,0.11617
23995625537,24705,2021-11-23 06:06:11.550,0.11648
23995625538,24705,2021-11-23 06:06:11.567,0.11694
23995625539,24705,2021-11-23 06:06:11.583,0.11673
23995625540,24705,2021-11-23 06:06:11.607,0.11634
23995625541,24705,2021-11-23 06:06:11.627,0.11916
23995625542,24705,2021-11-23 06:06:11.647,0.11624
23995625543,24705,2021-11-23 06:06:11.663,0.11826
23995625544,24705,2021-11-23 06:06:11.687,0.1177
23995625545,24705,2021-11-23 06:06:11.703,0.11662
23995625546,24705,2021-11-23 06:06:11.727,0.11743
23995625547,24705,2021-11-23 06:06:11.750,0.11743
23995625548,24705,2021-11-23 06:06:11.767,0.11676
23995625549,24705,2021-11-23 06:06:11.783,0.11836
23995625550,24705,2021-11-23 06:06:11.807,0.11534
23995625551,24705,2021-11-23 06:06:11.827,0.11704
23995625552,24705,2021-11-23 06:06:11.853,0.1169
23995625553,24705,2021-11-23 06:06:11.867,0.11645
23995625554,24705,2021-11-23 06:06:11.887,0.11683
23995625555,24705,2021-11-23 06:06:11.903,0.11864
23995625556,24705,2021-11-23 06:06:11.927,0.11752
23995625557,24705,2021-11-23 06:06:11.943,0.11878
23995625558,24705,2021-11-23 06:06:11.967,0.1177
23995625559,24705,2021-11-23 06:06:11.987,0.11954
23995625560,24705,2021-11-23 06:06:12.007,0.11669
23995625561,24705,2021-11-23 06:06:12.023,0.11766
23995625562,24705,2021-11-23 06:06:12.047,0.11759
23995625563,24705,2021-11-23 06:06:12.067,0.11583
23995625564,24705,2021-11-23 06:06:12.083,0.11694
23995625565,24705,2021-11-23 06:06:12.107,0.1169
23995625566,24705,2021-11-23 06:06:12.127,0.11743
23995625567,24705,2021-11-23 06:06:12.157,0.11715
23995625568,24705,2021-11-23 06:06:12.163,0.11652
23995625569,24705,2021-11-23 06:06:12.187,0.11958
23995625570,24705,2021-11-23 06:06:12.207,0.11961
23995625571,24705,2021-11-23 06:06:12.223,0.11829
23995625572,24705,2021-11-23 06:06:12.247,0.11763
23995625573,24705,2021-11-23 06:06:12.267,0.11659
23995625574,24705,2021-11-23 06:06:12.283,0.11492
23995625575,24705,2021-11-23 06:06:12.307,0.11787
23995625576,24705,2021-11-23 06:06:12.327,0.12014
23995625577,24705,2021-11-23 06:06:12.347,0.11899
23995625578,24705,2021-11-23 06:06:12.367,0.11798
23995625579,24705,2021-11-23 06:06:12.387,0.11722
23995625580,24705,2021-11-23 06:06:12.407,0.11704
23995625581,24705,2021-11-23 06:06:12.427,0.11641
23995625582,24705,2021-11-23 06:06:12.463,0.11815
23995625583,24705,2021-11-23 06:06:12.487,0.11766
23995625584,24705,2021-11-23 06:06:12.507,0.11787
23995625585,24705,2021-11-23 06:06:12.523,0.11791
23995625586,24705,2021-11-23 06:06:12.543,0.11673
23995625587,24705,2021-11-23 06:06:12.567,0.11729
23995625588,24705,2021-11-23 06:06:12.587,0.1162
23995625589,24705,2021-11-23 06:06:12.610,0.11509
23995625590,24705,2021-11-23 06:06:12.623,0.11861
23995625591,24705,2021-11-23 06:06:12.643,0.11662
23995625592,24705,2021-11-23 06:06:12.667,0.11763
23995625593,24705,2021-11-23 06:06:12.687,0.11666
23995625594,24705,2021-11-23 06:06:12.707,0.11909
23995625595,24705,2021-11-23 06:06:12.727,0.11683
23995625596,24705,2021-11-23 06:06:12.747,0.11648
23995625597,24705,2021-11-23 06:06:12.767,0.11777
23995625598,24705,2021-11-23 06:06:12.787,0.11906
23995625599,24705,2021-11-23 06:06:12.807,0.11592
23995625600,24705,2021-11-23 06:06:12.827,0.11565
23995625601,24705,2021-11-23 06:06:12.847,0.11871
23995625602,24705,2021-11-23 06:06:12.867,0.11756
23995625603,24705,2021-11-23 06:06:12.887,0.1177
23995625604,24705,2021-11-23 06:06:12.913,0.11606
23995625605,24705,2021-11-23 06:06:12.927,0.11617
23995625606,24705,2021-11-23 06:06:12.947,0.11704
23995625607,24705,2021-11-23 06:06:12.967,0.11766
23995625608,24705,2021-11-23 06:06:12.987,0.11613
23995625609,24705,2021-11-23 06:06:13.007,0.11495
23995625610,24705,2021-11-23 06:06:13.027,0.11638
23995625611,24705,2021-11-23 06:06:13.047,0.1146
23995625612,24705,2021-11-23 06:06:13.067,0.11815
23995625613,24705,2021-11-23 06:06:13.087,0.12003
23995625614,24705,2021-11-23 06:06:13.107,0.12017
23995625615,24705,2021-11-23 06:06:13.127,0.11729
23995625616,24705,2021-11-23 06:06:13.147,0.11763
23995625617,24705,2021-11-23 06:06:13.167,0.11645
23995625618,24705,2021-11-23 06:06:13.187,0.11743
23995625619,24705,2021-11-23 06:06:13.213,0.11784
23995625620,24705,2021-11-23 06:06:13.227,0.12031
23995625621,24705,2021-11-23 06:06:13.247,0.11784
23995625622,24705,2021-11-23 06:06:13.267,0.1184
23995625623,24705,2021-11-23 06:06:13.287,0.11756
23995625624,24705,2021-11-23 06:06:13.307,0.11777
23995625625,24705,2021-11-23 06:06:13.327,0.11899
23995625626,24705,2021-11-23 06:06:13.347,0.11833
23995625627,24705,2021-11-23 06:06:13.367,0.11687
23995625628,24705,2021-11-23 06:06:13.387,0.11687
23995625629,24705,2021-11-23 06:06:13.407,0.11687
23995625630,24705,2021-11-23 06:06:13.427,0.11933
23995625631,24705,2021-11-23 06:06:13.447,0.11777
23995625632,24705,2021-11-23 06:06:13.467,0.1161
23995625633,24705,2021-11-23 06:06:13.487,0.11801
23995625634,24705,2021-11-23 06:06:13.517,0.11589
23995625635,24705,2021-11-23 06:06:13.527,0.11652
23995625636,24705,2021-11-23 06:06:13.547,0.11523
23995625637,24705,2021-11-23 06:06:13.567,0.1193
23995625638,24705,2021-11-23 06:06:13.587,0.1177
23995625639,24705,2021-11-23 06:06:13.607,0.11933
23995625640,24705,2021-11-23 06:06:13.627,0.11882
23995625641,24705,2021-11-23 06:06:13.643,0.11704
23995625642,24705,2021-11-23 06:06:13.667,0.11718
23995625643,24705,2021-11-23 06:06:13.687,0.1185
23995625644,24705,2021-11-23 06:06:13.703,0.11815
23995625645,24705,2021-11-23 06:06:13.727,0.11896
23995625646,24705,2021-11-23 06:06:13.747,0.11537
23995625647,24705,2021-11-23 06:06:13.763,0.11676
23995625648,24705,2021-11-23 06:06:13.787,0.11638
23995625649,24705,2021-11-23 06:06:13.807,0.11885
23995625650,24705,2021-11-23 06:06:13.827,0.11648
23995625651,24705,2021-11-23 06:06:13.843,0.1178
23995625652,24705,2021-11-23 06:06:13.867,0.11746
23995625653,24705,2021-11-23 06:06:13.887,0.11919
23995625654,24705,2021-11-23 06:06:13.903,0.11777
23995625655,24705,2021-11-23 06:06:13.927,0.11756
23995625656,24705,2021-11-23 06:06:13.947,0.11711
23995625657,24705,2021-11-23 06:06:13.973,0.11729
23995625658,24705,2021-11-23 06:06:13.983,0.11617
23995625659,24705,2021-11-23 06:06:14.007,0.11752
23995625660,24705,2021-11-23 06:06:14.023,0.11722
23995625661,24705,2021-11-23 06:06:14.047,0.12031
23995625662,24705,2021-11-23 06:06:14.063,0.11861
23995625663,24705,2021-11-23 06:06:14.083,0.11718
23995625664,24705,2021-11-23 06:06:14.107,0.11766
23995625665,24705,2021-11-23 06:06:14.127,0.11746
23995625666,24705,2021-11-23 06:06:14.147,0.1152
23995625667,24705,2021-11-23 06:06:14.163,0.11794
23995625668,24705,2021-11-23 06:06:14.183,0.12003
23995625669,24705,2021-11-23 06:06:14.207,0.11916
23995625670,24705,2021-11-23 06:06:14.227,0.11711
23995625671,24705,2021-11-23 06:06:14.243,0.11631
23995625672,24705,2021-11-23 06:06:14.267,0.1184
23995625673,24705,2021-11-23 06:06:14.287,0.11701
23995625674,24705,2021-11-23 06:06:14.307,0.11541
23995625675,24705,2021-11-23 06:06:14.323,0.11527
23995625676,24705,2021-11-23 06:06:14.347,0.11732
23995625677,24705,2021-11-23 06:06:14.363,0.11871
23995625678,24705,2021-11-23 06:06:14.387,0.11763
23995625679,24705,2021-11-23 06:06:14.403,0.1162
23995625680,24705,2021-11-23 06:06:14.427,0.11655
23995625681,24705,2021-11-23 06:06:14.447,0.11586
23995625682,24705,2021-11-23 06:06:14.467,0.11569
23995625683,24705,2021-11-23 06:06:14.487,0.11701
23995625684,24705,2021-11-23 06:06:14.507,0.11701
23995625685,24705,2021-11-23 06:06:14.527,0.11673
23995625686,24705,2021-11-23 06:06:14.547,0.11443
23995625687,24705,2021-11-23 06:06:14.577,0.11916
23995625688,24705,2021-11-23 06:06:14.587,0.11903
23995625689,24705,2021-11-23 06:06:14.607,0.11777
23995625690,24705,2021-11-23 06:06:14.627,0.11919
23995625691,24705,2021-11-23 06:06:14.647,0.11836
23995625692,24705,2021-11-23 06:06:14.667,0.11889
23995625693,24705,2021-11-23 06:06:14.687,0.11589
23995625694,24705,2021-11-23 06:06:14.707,0.11843
23995625695,24705,2021-11-23 06:06:14.727,0.1162
23995625696,24705,2021-11-23 06:06:14.747,0.11749
23995625697,24705,2021-11-23 06:06:14.767,0.11659
23995625698,24705,2021-11-23 06:06:14.787,0.11743
23995625699,24705,2021-11-23 06:06:14.807,0.11648
23995625700,24705,2021-11-23 06:06:14.827,0.11353
23995625701,24705,2021-11-23 06:06:14.847,0.11694
23995625702,24705,2021-11-23 06:06:14.867,0.11603
23995625703,24705,2021-11-23 06:06:14.887,0.1146
23995625704,24705,2021-11-23 06:06:14.907,0.11923
23995625705,24705,2021-11-23 06:06:14.927,0.11805
23995625706,24705,2021-11-23 06:06:14.947,0.11812
23995625707,24705,2021-11-23 06:06:14.967,0.11586
23995625708,24705,2021-11-23 06:06:14.987,0.11641
23995625709,24705,2021-11-23 06:06:15.007,0.11722
23995625710,24705,2021-11-23 06:06:15.037,0.11812
23995625711,24705,2021-11-23 06:06:15.047,0.11784
23995625712,24705,2021-11-23 06:06:15.067,0.11833
23995625713,24705,2021-11-23 06:06:15.087,0.11819
23995625714,24705,2021-11-23 06:06:15.107,0.11826
23995625715,24705,2021-11-23 06:06:15.127,0.11847
23995625716,24705,2021-11-23 06:06:15.147,0.11596
23995625717,24705,2021-11-23 06:06:15.167,0.11759
23995625718,24705,2021-11-23 06:06:15.187,0.11666
23995625719,24705,2021-11-23 06:06:15.207,0.11624
23995625720,24705,2021-11-23 06:06:15.227,0.11704
23995625721,24705,2021-11-23 06:06:15.247,0.11752
23995625722,24705,2021-11-23 06:06:15.267,0.11576
23995625723,24705,2021-11-23 06:06:15.287,0.11683
23995625724,24705,2021-11-23 06:06:15.307,0.11912
23995625725,24705,2021-11-23 06:06:15.337,0.11617
23995625726,24705,2021-11-23 06:06:15.347,0.11979
23995625727,24705,2021-11-23 06:06:15.367,0.11892
23995625728,24705,2021-11-23 06:06:15.387,0.11659
23995625729,24705,2021-11-23 06:06:15.407,0.11961
23995625730,24705,2021-11-23 06:06:15.427,0.11725
23995625731,24705,2021-11-23 06:06:15.447,0.11746
23995625732,24705,2021-11-23 06:06:15.463,0.11708
23995625733,24705,2021-11-23 06:06:15.487,0.11805
23995625734,24705,2021-11-23 06:06:15.507,0.11701
23995625735,24705,2021-11-23 06:06:15.527,0.11551
23995625736,24705,2021-11-23 06:06:15.547,0.11572
23995625737,24705,2021-11-23 06:06:15.567,0.11722
23995625738,24705,2021-11-23 06:06:15.587,0.11645
23995625739,24705,2021-11-23 06:06:15.607,0.11583
23995625740,24705,2021-11-23 06:06:15.637,0.11868
23995625741,24705,2021-11-23 06:06:15.647,0.11752
23995625742,24705,2021-11-23 06:06:15.663,0.11662
23995625743,24705,2021-11-23 06:06:15.687,0.1161
23995625744,24705,2021-11-23 06:06:15.703,0.11912
23995625745,24705,2021-11-23 06:06:15.727,0.11878
23995625746,24705,2021-11-23 06:06:15.747,0.11589
23995625747,24705,2021-11-23 06:06:15.767,0.11933
23995625748,24705,2021-11-23 06:06:15.787,0.11926
23995625749,24705,2021-11-23 06:06:15.807,0.11756
23995625750,24705,2021-11-23 06:06:15.827,0.11725
23995625751,24705,2021-11-23 06:06:15.847,0.11773
23995625752,24705,2021-11-23 06:06:15.867,0.1162
23995625753,24705,2021-11-23 06:06:15.887,0.11648
23995625754,24705,2021-11-23 06:06:15.903,0.11645
23995625755,24705,2021-11-23 06:06:15.940,0.12118
23995625756,24705,2021-11-23 06:06:15.947,0.11986
23995625757,24705,2021-11-23 06:06:15.967,0.11857
23995625758,24705,2021-11-23 06:06:15.987,0.11749
23995625759,24705,2021-11-23 06:06:16.003,0.11551
23995625760,24705,2021-11-23 06:06:16.027,0.11499
23995625761,24705,2021-11-23 06:06:16.047,0.11899
23995625762,24705,2021-11-23 06:06:16.063,0.11662
23995625763,24705,2021-11-23 06:06:16.090,0.11673
23995625764,24705,2021-11-23 06:06:16.107,0.1168
23995625765,24705,2021-11-23 06:06:16.127,0.11729
23995625766,24705,2021-11-23 06:06:16.147,0.1177
23995625767,24705,2021-11-23 06:06:16.167,0.1178
23995625768,24705,2021-11-23 06:06:16.187,0.11697
23995625769,24705,2021-11-23 06:06:16.203,0.11638
23995625770,24705,2021-11-23 06:06:16.227,0.11784
23995625771,24705,2021-11-23 06:06:16.243,0.1178
23995625772,24705,2021-11-23 06:06:16.267,0.11801
23995625773,24705,2021-11-23 06:06:16.287,0.11687
23995625774,24705,2021-11-23 06:06:16.307,0.11791
23995625775,24705,2021-11-23 06:06:16.323,0.11833
23995625776,24705,2021-11-23 06:06:16.347,0.1177
23995625777,24705,2021-11-23 06:06:16.367,0.11926
23995625778,24705,2021-11-23 06:06:16.393,0.11759
23995625779,24705,2021-11-23 06:06:16.407,0.11736
23995625780,24705,2021-11-23 06:06:16.427,0.11794
23995625781,24705,2021-11-23 06:06:16.443,0.11979
23995625782,24705,2021-11-23 06:06:16.467,0.11794
23995625783,24705,2021-11-23 06:06:16.483,0.11759
23995625784,24705,2021-11-23 06:06:16.507,0.1169
23995625785,24705,2021-11-23 06:06:16.523,0.11631
23995625786,24705,2021-11-23 06:06:16.547,0.11906
23995625787,24705,2021-11-23 06:06:16.567,0.11899
23995625788,24705,2021-11-23 06:06:16.587,0.11669
23995625789,24705,2021-11-23 06:06:16.607,0.11586
23995625790,24705,2021-11-23 06:06:16.627,0.11666
23995625791,24705,2021-11-23 06:06:16.647,0.1177
23995625792,24705,2021-11-23 06:06:16.667,0.11784
23995625793,24705,2021-11-23 06:06:16.697,0.11801
23995625794,24705,2021-11-23 06:06:16.707,0.12097
23995625795,24705,2021-11-23 06:06:16.727,0.11763
23995625796,24705,2021-11-23 06:06:16.747,0.11648
23995625797,24705,2021-11-23 06:06:16.767,0.11829
23995625798,24705,2021-11-23 06:06:16.787,0.11736
23995625799,24705,2021-11-23 06:06:16.807,0.11752
23995625800,24705,2021-11-23 06:06:16.827,0.11857
23995625801,24705,2021-11-23 06:06:16.847,0.11752
23995625802,24705,2021-11-23 06:06:16.867,0.11871
23995625803,24705,2021-11-23 06:06:16.887,0.11638
23995625804,24705,2021-11-23 06:06:16.907,0.11749
23995625805,24705,2021-11-23 06:06:16.923,0.11756
23995625806,24705,2021-11-23 06:06:16.943,0.11708
23995625807,24705,2021-11-23 06:06:16.967,0.11613
23995625808,24705,2021-11-23 06:06:16.997,0.11631
